Title,Company,City,Salary,Summary,AverageSalary,Higher_Salary,Category,City_RichmondVA,City_LincolnNE,City_TampaFL,City_AnnArborMI,City_NewYorkNY,City_SaltLakeCityUT,City_SanFranciscoCA,City_PhoenixAZ,City_SeattleWA,City_WashingtonDC,Summary_analyst,Summary_architect,Summary_data,Summary_intelligence,Summary_business,Summary_engineer,Summary_analysis,Summary_big,Summary_research,Summary_architecture,Company_WiproLTD,Company_CreditAcceptance,Company_UniversityofUtah,Company_RallyHealth,Company_LosAngelesHomelessServicesAuthority,Company_KingCounty,Company_LogicRule,Company_USDepartmentofJustice,Company_AbbottLaboratories,Company_CapitalOne
Data Engineer,Boxy Charm,"Pembroke Pines, FL","$103,000 - $155,000 a year (Indeed est.)",Boxy Charm is seeking a Data  Engineer responsible for building the analytics data platform for the company....,129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer (Customer Intelligence),Salesforce,"San Francisco, CA 94105",None, Data  Engineer (Customer Intelligence). We are looking for outstanding hands-on data  engineer who can contribute to the vision of Data Engineering....,67718.81035722072,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Trinity Partners, LLC.","Waltham, MA 02451",None,Responsibilities for Data  Engineer . The Data  Engineer will support our existing team and analysts on data initiatives and will ensure optimal data delivery...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist, Detection",White Ops,"New York, NY","$102,000 - $151,000 a year (Indeed est.)", Data Engineering experience. Interest in Data Visualization. The Data Intel team is responsible for surfacing useful insights from the terabytes of data we...,135712.07302443814,1,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Support Engineer (Data Management),Ascend Performance Materials,"Pensacola, FL","$102,000 - $151,000 a year (Indeed est.)",IT and data management experience preferred. Generating application data and assisting with customer presentations....,129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DATA INTEGRATION ENGINEER II,Texas Health Resources,"Arlington, TX 76011","$103,000 - $155,000 a year (Indeed est.)",3 Years Working as an Data Integration Engineer or Data Integration Production Support Engineer with a Bachelor's degree is Required....,134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer - Investment Data Strategy,AIG,"New York, NY",None,AIG Investments Data Strategy team is looking for a motivated and versatile Data  Engineer . Strong data warehouse analysis and design experience with full...,75552.41047290737,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data Engineer,Bethesda Softworks,"Austin, TX",None,The Big Data  Engineer will facilitate the creation of data pipeline processes to move data from enterprise data sources such as relational databases and log...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Validation Engineer,ClimaCell,"Boston, MA",None,"As a Meteorological Data Validation Engineer , you’ll ensure that this data is always the highest quality possible....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azure Data Engineer,Avanade,"New York, NY",None,"As a Azure Data  Engineer you will collect, aggregate, store, and reconcile data in support of Client business decisions....",71918.28642193999,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAN/WAN Data Engineer,ATN International,"Castle Rock, CO",$47 - $66 an hour (Indeed est.),Previous experience as Data Network Engineer . Working exposure to wireless data network deployment. ATNi is looking for an experienced LAN/WAN Data  Engineer ...,129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entry Level Cyber/Data Analytics College Leadership Program,SAIC,"Reston, VA",$47 - $66 an hour (Indeed est.),"Cyber Security Engineer . Deploy robust data products and services, as well as enable rich visualization, data exploratory, and machine learning capabilities....",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"JHT, Inc.","MacDill AFB, FL",None,"The Data  Engineer will develop and maintain a data architecture for collecting, processing and analyzing web and social media related information....",77417.70718528685,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Center Facilities Technician,Google,"Pryor, OK 74361",None,We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them....,71025.13869374091,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer - STL,Daugherty Business Solutions,"St. Louis, MO",None,"Experience building data pipelines to connect analytics stacks, client data visualization tools and external data sources....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer - Information & Data Management Group,Jet Propulsion Laboratory,United States,"$90,000 - $134,000 a year (Indeed est.)","Understanding of the functions of support tools for data distribution, which include Telemetry Input Subsystem (TIS), Ground Communications Facility (GCF)...",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Engineer,Western Digital,"Redwood City, CA","$86,000 - $130,000 a year (Indeed est.)",The next big thing in data is you! Today’s exceptional data challenges require your exceptional skills. We’ve been storing the world’s data for more than 50...,135160.02165197485,1,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Data Center Engineer, Junior","Sentinel Technologies, Inc.","Downers Grove, IL 60515","$86,000 - $130,000 a year (Indeed est.)"," Data Center Engineer , Junior. Sentinel is seeking a Data Center Engineer to join our team. The Data Center Engineer will support, administer and consult the...",134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Flow Engineer (Government),AT&amp;T,"Columbia, MD 21045","$86,000 - $130,000 a year (Indeed est.)","Familiarity with data flow formats, smart data tagging and network protocols. Experience with data flow management tools....",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Collection Intern,Osaro,"San Francisco, CA","$86,000 - $130,000 a year (Indeed est.)","Patience and diligence to ensure clean and accurate data . As a Data Collection Intern, you will collaborate with our machine learning, motion planning, and...",128994.21761018089,1,N,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Technologies Data Scientist/Engineer,ClimaCell,"Boston, MA","$106,000 - $156,000 a year (Indeed est.)","5+ years prior industry experience as a software engineer and/or data scientist. With superior data , the best-performing models, and user-friendly products, we...",128344.75644548605,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Support Engineer, Big Data/Analytics",RingCentral,"Denver, CO","$106,000 - $156,000 a year (Indeed est.)","Support Engineer , Big Data /Analytics. The RingCentral environment is dynamic, success-driven, team-oriented and committed to providing world class service for...",134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer - ACI - Data Center,Cisco Careers,"San Jose, CA","$120,000 - $180,000 a year (Indeed est.)","Full stack software engineer . People, processes, data , and things. 5+ years’ of experience as a software engineer working on large scale distributed systems....",128344.75644548605,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secure Data Transport Engineer,Perspecta,"Reston, VA","$120,000 - $180,000 a year (Indeed est.)","Demonstrated expertise in secure data transport. Perspecta is seeking communications/cyber engineers to provide secure data transport solutions, assessment and...",128344.75644548605,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Tradesy,"Santa Monica, CA 90401","$120,000 - $180,000 a year (Indeed est.)","Tradesy is seeking an exceptionally talented Data  Engineer who works closely with other engineers , data scientists, architects and product owners to develop...",132380.37544970072,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staff Data Engineer,The Walt Disney Studios,"Glendale, CA",None,"Software, and data  engineers . Data lake and data warehouse implementation and support. Studio’s relationship with data . Solutions on multi-terabyte data sets....",67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walkdown Engineer,L&amp;T Technology Services Ltd.,"Salt Lake City, UT",None,Generate/update specification sheet per field-verified data . Review and organize field data per SPI Administrator direction....,70866.58877239976,0,D,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Help Desk Engineer (Entry),Unisys,"Alexandria, VA 22314",None,"Streamline and transform their data centers; Apply today to become mission critical and help our nation meet the growing need for IT security, improved...",70866.58877239976,0,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Warehouse - ETL Developer,Praescient Analytics,Remote,"$89,000 - $134,000 a year (Indeed est.)","Experience working with Public Safety Data Systems highly preferred. Most important to this role is that you have an Oracle background, and understand how to do...",134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regional Tech Suppt Engineer,Komatsu,Home Based,$21 - $31 an hour (Indeed est.),Obtain data for root cause analysis for all early failures and prepare QC Reports to Oyama TS and QC department....,74848.76062134402,0,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Entry-Level Systems Engineer,General Dynamics Mission Systems,"Seabrook, MD",None,The Entry-Level Systems Engineer will participate in:. As an Entry-Level Systems Engineer you will have an opportunity to contribute to the world's longest...,72549.68562648966,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mid-Level Database Administrator - Data Replication,BOEING,"North Charleston, SC","$74,000 - $112,000 a year (Indeed est.)","We are engineers and technicians. Designs, develops and maintains data replication solutions. The Boeing Company is currently seeking a Database Administrator...",67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systems Engineer (Entry Level) Machine Learning,"SRC, Inc.","Syracuse, NY","$74,000 - $112,000 a year (Indeed est.)","Perform data collection and run simulations to create machine learning data sets. Develop data visualization, demonstrations and presentations for customers....",70866.58877239976,0,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test Data Management Engineer,Lincoln Financial,"Greensboro, NC","$74,000 - $112,000 a year (Indeed est.)","Perform TDM for data creation and conditioning, data masking, and data subset. Utilize test data management (TDM) and Extract Transform and Load (ETL) tools to...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Engineer II, AWS Marketing BI","Amazon Web Services, Inc.","Seattle, WA","$74,000 - $112,000 a year (Indeed est.)","Industry experience as a Data  Engineer or related specialty (e.g., Software Engineer , Business Intelligence Engineer , Data Scientist) with a track record of...",72997.79025635979,0,I,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Software Engineer, Data",LimeBike,"San Francisco Bay Area, CA","$103,000 - $155,000 a year (Indeed est.)","As a Data  Engineer at Lime, you will own the infrastructure that processes every single data point we collect....",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer - Core Data and Platforms Team,TARGET,"Brooklyn Park, MN","$103,000 - $155,000 a year (Indeed est.)","As an engineer , you’ll take the lead as you…. Search and understand metadata about various data sources and metrics....",128344.75644548605,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Daimler,"Sunnyvale, CA",None,"The Vehicle Infrastructure &amp; Data Analytics team is looking for passionate and versatile Data  Engineers to support with the collection, storage, processing, and...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biomedical Data Management Engineer (2 Open Positions),Stanford University,"Stanford, CA",None,"Databases, System engineering, Big Data , Data mining, Data warehousing. Data from our collaborating laboratories span the range from medium-scale single lab...",71025.13869374091,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finance Data Engineer,"Rodan and Fields, LLC","San Ramon, CA",None,"Knowledge of business intelligence practices, Skills in data warehousing and data modeling techniques in SQL Server, Skilled in the use of Extract,...",71068.106152059,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Data Scientist,SAIC,"Huntsville, AL 35806","$72,000 - $107,000 a year (Indeed est.)",Our data analyst will also help identify and correct data quality issues and help test software used in the ATN system....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Oliver Wyman,"New York, NY 10036","$87,000 - $128,000 a year (Indeed est.)","The Data  Engineer is the universal translator between IT, business, software engineers , and Data Scientists, working directly with clients and project teams....",136982.7123228053,1,I,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer - Hadoop,Capgemini,Illinois,None, Data  Engineer - Hadoop. We are looking for a Data  Engineer to design and develop consumer centric low latency analytic applications leveraging Big Data ...,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software & Data Engineer,Beyondsoft Consulting,"Redmond, WA","$78,000 - $117,000 a year (Indeed est.)","The Data  Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data ...",77659.57379018195,1,I,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer - Supply Chain,Columbia Sportswear,"Portland, OR","$78,000 - $117,000 a year (Indeed est.)"," Data factory, data lake and data warehouse a bonus. Identify data quality issues and support Columbia’s data governance initiative by participating in necessary...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Engineer, Payments ML","Amazon.com Services, Inc.","Seattle, WA","$78,000 - $117,000 a year (Indeed est.)","Hands on experience with AWS data products including EMR, S3, Redshift as well as SQL, Excel, data mining, data visualization software....",71314.6934022699,0,I,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer 2 - Contract,The Church of Jesus Christ of Latter-day Saints,"Riverton, UT","$120,000 - $180,000 a year (Indeed est.)","The data  engineer is responsible for gathering requirements, design, creation and support of the data warehouse....",128344.75644548605,1,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineer,Kroenke Sports Enterprises,"Denver, CO 80204",None,"The employee, along with the Chief Engineer will be on 24-hour call and will be responsible for radio engineering operations when the Chief Engineer is...",71025.13869374091,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Engineer II, Data and Validation",Baxter,"Round Lake, IL 60073",None,"Must have experience / proficiency with data trending and analysis, statistical methods and presentation of information....",74848.76062134402,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Center Engineer,KC Installation LLC,"Charleston, SC 29401",None,Required experience: Experience with the Cisco LAN/WAN product line. Experience with F5 load balancers. Able to work in proximity to/with clients in...,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"LERETA, LLC","Covina, CA 91724",None,"Experience implementing tooling for data ingestion, data transformation, data mapping, metadata management....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Baker Hughes,"Houston, TX",None,"Understands logical and physical data models, big data storage architecture, data modeling methodologies, metadata management, master data management, data ...",77417.70718528685,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Data Center Chief Engineer,"Vadata, Inc.","Boardman, OR",None,"The Data Center Chief Engineer (CE) is responsible for ensuring that all electrical, mechanical, and fire/life safety equipment within the data center is...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecosystem Growth Engineer,Protocol Labs,Remote,None,As a Ecosystem Growth Engineer at Protocol Labs you will…. Research and present data about potential communities we can engage with....,70866.58877239976,0,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Field Engineer - Entry Level,Riley Power,"Marlborough, MA","$156,000 - $230,000 a year (Indeed est.)","Perform life assessment analysis evaluations based on visual observations, experience and data collected at the site....",132124.17570250639,1,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Avanade,"Atlanta, GA","$156,000 - $230,000 a year (Indeed est.)","1,000 data  engineers . As an Azure Data  Engineer you will collect, aggregate, store, and reconcile data in support of Client business decisions....",129383.96723548137,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,SDLC Partners,"Pittsburgh, PA 15222","$156,000 - $230,000 a year (Indeed est.)","If you are an experienced Data  Engineer or Data Scientist looking for a new opportunity in a growing organization, please apply....",134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Whitepages,"Seattle, WA","$84,000 - $123,000 a year (Indeed est.)","Our ideal Data Scientist will have:. Our real-time data integrates into existing platforms, authentication workflows, and data models to help your business...",71275.88576338225,0,I,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
